,,,,,,,,,
1,MOUSE2,002FBE737B99,1,0,BOTH,29-Mar-2019,17:57:47,29-Mar-2019,17:57:56
3,MOUSE2,002FBE737B99,2,0,BOTH,01-Apr-2019,16:41:00,01-Apr-2019,16:41:21
4,MOUSE2,002FBE737B99,1,0,BOTH,01-Apr-2019,20:50:03,01-Apr-2019,20:50:15
5,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,01:56:39,02-Apr-2019,01:56:52
6,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,14:22:39,02-Apr-2019,14:22:48
7,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,21:28:04,02-Apr-2019,21:28:13
8,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,21:29:55,02-Apr-2019,21:30:04
9,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,21:53:38,02-Apr-2019,21:53:47
10,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,21:54:14,02-Apr-2019,21:54:23
11,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,22:12:05,02-Apr-2019,22:12:15
12,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,22:16:13,02-Apr-2019,22:16:22
13,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,22:16:42,02-Apr-2019,22:16:51
14,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,22:59:13,02-Apr-2019,22:59:22
15,MOUSE2,002FBE737B99,1,0,BOTH,02-Apr-2019,23:56:36,02-Apr-2019,23:56:46
16,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,01:14:48,03-Apr-2019,01:14:58
17,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,02:49:54,03-Apr-2019,02:50:03
18,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,02:56:25,03-Apr-2019,02:56:34
19,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,02:56:58,03-Apr-2019,02:57:07
20,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,04:28:30,03-Apr-2019,04:28:39
21,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,05:56:28,03-Apr-2019,05:56:38
22,MOUSE2,002FBE737B99,2,0,BOTH,03-Apr-2019,06:08:30,03-Apr-2019,06:08:51
23,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,06:20:29,03-Apr-2019,06:20:38
24,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,14:37:28,03-Apr-2019,14:37:37
25,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,14:40:17,03-Apr-2019,14:40:26
26,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,20:12:14,03-Apr-2019,20:12:23
27,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,20:12:38,03-Apr-2019,20:12:47
28,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:05:45,03-Apr-2019,21:05:55
29,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:14:14,03-Apr-2019,21:14:23
30,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:15:06,03-Apr-2019,21:15:20
31,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:15:46,03-Apr-2019,21:15:59
32,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:16:06,03-Apr-2019,21:16:18
33,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:16:30,03-Apr-2019,21:16:43
34,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:16:46,03-Apr-2019,21:16:55
35,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:16:57,03-Apr-2019,21:17:12
36,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:17:21,03-Apr-2019,21:17:30
37,MOUSE2,002FBE737B99,2,0,BOTH,03-Apr-2019,21:17:34,03-Apr-2019,21:17:55
38,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:17:57,03-Apr-2019,21:18:08
39,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:18:42,03-Apr-2019,21:18:58
40,MOUSE2,002FBE737B99,3,0,BOTH,03-Apr-2019,21:19:04,03-Apr-2019,21:19:33
41,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:19:57,03-Apr-2019,21:20:12
42,MOUSE2,002FBE737B99,1,0,BOTH,03-Apr-2019,21:20:16,03-Apr-2019,21:20:30
43,MOUSE2,002FBE737B99,2,0,BOTH,03-Apr-2019,21:20:36,03-Apr-2019,21:20:59
44,MOUSE2,002FBE737B99,2,0,BOTH,03-Apr-2019,21:21:10,03-Apr-2019,21:21:31
